time,thrust,tilt,x_drone,y_drone,theta,xdot_drone,ydot_drone,x_cargo,y_cargo,xdot_cargo,ydot_cargo
2.55,55,-10,1.53667,4.64184,4.5,0.453349,2.72858,2.0465,3.23055,-0.569774,2.35818
2.56,55,-10,1.54126,4.66919,4.4,0.463697,2.74074,2.04062,3.25415,-0.606553,2.3622
2.57,55,-10,1.54595,4.69665,4.3,0.473953,2.75233,2.03437,3.2778,-0.642685,2.36705
2.58,55,-10,1.55074,4.72423,4.2,0.484091,2.76336,2.02776,3.3015,-0.67813,2.37273
2.59,55,-10,1.55563,4.75191,4.1,0.494085,2.7738,2.02081,3.32526,-0.712847,2.37927
2.6,55,-10,1.56062,4.7797,4,0.503906,2.78364,2.01351,3.3491,-0.746797,2.38668
2.61,55,-10,1.56571,4.80758,3.9,0.513528,2.79289,2.00587,3.37301,-0.779936,2.39495
2.62,55,-10,1.57089,4.83555,3.8,0.522922,2.80153,1.99791,3.39701,-0.812221,2.4041
2.63,55,-10,1.57617,4.8636,3.7,0.532059,2.80958,1.98963,3.4211,-0.843611,2.41412
2.64,55,-10,1.58154,4.89173,3.6,0.540911,2.81702,1.98104,3.4453,-0.874061,2.42502
2.65,55,-10,1.58699,4.91993,3.5,0.549448,2.82386,1.97215,3.46961,-0.903528,2.43678
2.66,55,-10,1.59252,4.9482,3.4,0.557643,2.83011,1.96297,3.49405,-0.931968,2.44939
2.67,55,-10,1.59814,4.97653,3.3,0.565467,2.83579,1.95351,3.51861,-0.959339,2.46284
2.68,55,-10,1.60383,5.00491,3.2,0.57289,2.84089,1.94378,3.54332,-0.985598,2.4771
2.69,55,-10,1.6096,5.03334,3.1,0.579887,2.84544,1.9338,3.56817,-1.0107,2.49217
2.7,55,-10,1.61543,5.06181,3,0.586428,2.84945,1.92357,3.59318,-1.03461,2.50799
2.71,55,-10,1.62133,5.09031,2.9,0.592488,2.85294,1.91311,3.61834,-1.05729,2.52456
2.72,55,-10,1.62728,5.11886,2.8,0.598042,2.85594,1.90242,3.64368,-1.07869,2.54183
2.73,55,-10,1.63329,5.14742,2.7,0.603065,2.85846,1.89153,3.6692,-1.09879,2.55977
2.74,55,-10,1.63934,5.17601,2.6,0.607533,2.86054,1.88045,3.69489,-1.11754,2.57833
2.75,55,-10,1.64544,5.20462,2.5,0.611424,2.8622,1.86919,3.72078,-1.13491,2.59748
2.76,55,-10,1.65157,5.23325,2.4,0.61472,2.86347,1.85775,3.74686,-1.15088,2.61717
2.77,55,-10,1.65773,5.26188,2.3,0.617399,2.86439,1.84617,3.77314,-1.16541,2.63734
2.78,55,-10,1.66392,5.29052,2.2,0.619446,2.86499,1.83445,3.79962,-1.17849,2.65795
2.79,55,-10,1.67012,5.31917,2.1,0.620845,2.8653,1.8226,3.82631,-1.19008,2.67895
2.8,55,-10,1.67633,5.34782,2,0.621583,2.86536,1.81065,3.85322,-1.20018,2.70027
2.81,55,-10,1.68255,5.37647,1.9,0.621649,2.86521,1.7986,3.88033,-1.20876,2.72187
2.82,55,-10,1.68877,5.40511,1.8,0.621032,2.86488,1.78648,3.90767,-1.21581,2.74368
2.83,55,-10,1.69497,5.43376,1.7,0.619727,2.86442,1.77429,3.93522,-1.22132,2.76565
2.84,55,-10,1.70116,5.46239,1.6,0.617729,2.86386,1.76206,3.963,-1.22529,2.78771
2.85,55,-10,1.70732,5.49102,1.5,0.615034,2.86325,1.74979,3.99099,-1.22772,2.80981
2.86,55,-10,1.71346,5.51965,1.4,0.611643,2.86262,1.73751,4.01921,-1.2286,2.83188
2.87,55,-10,1.71955,5.54826,1.3,0.607557,2.86202,1.72522,4.04764,-1.22794,2.85387
2.88,55,-10,1.72561,5.57688,1.2,0.60278,2.86148,1.71296,4.0763,-1.22574,2.87571
2.89,55,-10,1.73161,5.60548,1.1,0.59732,2.86104,1.70072,4.10517,-1.22203,2.89735
2.9,55,-10,1.73755,5.63409,1,0.591184,2.86075,1.68852,4.13426,-1.21681,2.91874
2.91,55,-10,1.74343,5.66269,0.9,0.584382,2.86063,1.67638,4.16356,-1.2101,2.9398
2.92,55,-10,1.74923,5.69129,0.8,0.576929,2.86072,1.66432,4.19307,-1.20193,2.9605
2.93,55,-10,1.75496,5.7199,0.7,0.568838,2.86107,1.65235,4.22278,-1.19231,2.98078
2.94,55,-10,1.76061,5.7485,0.6,0.560125,2.86169,1.64048,4.2527,-1.18127,3.00059
2.95,55,-10,1.76616,5.77712,0.5,0.55081,2.86263,1.62873,4.28281,-1.16885,3.01988
2.96,55,-10,1.77162,5.80575,0.4,0.540911,2.86392,1.61711,4.31311,-1.15507,3.03861
2.97,55,-10,1.77698,5.83439,0.3,0.53045,2.86557,1.60564,4.34359,-1.13997,3.05673
2.98,55,-10,1.78223,5.86305,0.2,0.519451,2.86762,1.59432,4.37425,-1.12359,3.07422
2.99,55,-10,1.78736,5.89174,0.1,0.507936,2.87009,1.58317,4.40509,-1.10596,3.09103
3,40,0,1.79238,5.92045,3.48332e-14,0.495931,2.873,1.5722,4.43608,-1.08712,3.10713
3.01,40,0,1.79729,5.94898,3.48332e-14,0.485195,2.83856,1.56142,4.46718,-1.06995,3.1043
3.02,40,0,1.80209,5.97728,3.48332e-14,0.476396,2.8204,1.5508,4.49809,-1.0557,3.07718
3.03,40,0,1.80681,6.00537,3.48332e-14,0.466041,2.79645,1.54032,4.52876,-1.03914,3.05889
3.04,40,0,1.81141,6.03317,3.48332e-14,0.453978,2.7664,1.53002,4.55931,-1.02004,3.04986
3.05,40,0,1.81589,6.0607,3.48332e-14,0.442137,2.74077,1.51992,4.58974,-1.00128,3.03434
3.06,40,0,1.82025,6.08799,3.48332e-14,0.43032,2.71815,1.51,4.61999,-0.98258,3.01444
3.07,40,0,1.82449,6.11505,3.48332e-14,0.417579,2.6938,1.50027,4.65005,-0.962512,2.99726
3.08,40,0,1.8286,6.14186,3.48332e-14,0.404202,2.6691,1.49075,4.67995,-0.941511,2.98073
3.09,40,0,1.83257,6.16843,3.48332e-14,0.390672,2.64609,1.48145,4.70967,-0.9203,2.96179
3.1,40,0,1.83641,6.19478,3.48332e-14,0.376798,2.62383,1.47235,4.73919,-0.898595,2.94186
3.11,40,0,1.8401,6.22091,3.48332e-14,0.362397,2.6015,1.46348,4.76851,-0.876122,2.92217
3.12,40,0,1.84365,6.24681,3.48332e-14,0.347631,2.57967,1.45483,4.79764,-0.853123,2.90186
3.13,40,0,1.84705,6.2725,3.48332e-14,0.3326,2.55864,1.44642,4.82655,-0.829751,2.88048
3.14,40,0,1.8503,6.29798,3.48332e-14,0.317242,2.53808,1.43824,4.85525,-0.805911,2.8585
3.15,40,0,1.8534,6.32326,3.48332e-14,0.301548,2.51791,1.4303,4.88373,-0.78159,2.83608
3.16,40,0,1.85633,6.34834,3.48332e-14,0.285583,2.49828,1.42261,4.91197,-0.756888,2.81298
3.17,40,0,1.85911,6.37322,3.48332e-14,0.269374,2.4792,1.41517,4.93999,-0.731843,2.78918
3.18,40,0,1.86172,6.39792,3.48332e-14,0.252915,2.46057,1.40798,4.96776,-0.706447,2.76481
3.19,40,0,1.86416,6.42243,3.48332e-14,0.236222,2.4424,1.40104,4.99529,-0.680725,2.7399
3.2,40,0,1.86644,6.44676,3.48332e-14,0.219327,2.4247,1.39437,5.02256,-0.654723,2.71439
3.21,40,0,1.86855,6.47092,3.48332e-14,0.202242,2.40746,1.38795,5.04958,-0.628461,2.68832
3.22,40,0,1.87048,6.49491,3.48332e-14,0.184979,2.39065,1.3818,5.07633,-0.601954,2.66173
3.23,40,0,1.87225,6.51874,3.48332e-14,0.167554,2.37425,1.37591,5.10281,-0.575229,2.63464
3.24,40,0,1.87383,6.5424,3.48332e-14,0.149984,2.35825,1.3703,5.12902,-0.54831,2.60707
3.25,40,0,1.87525,6.5659,3.48332e-14,0.132283,2.34264,1.36495,5.15495,-0.521216,2.57904
3.26,40,0,1.87648,6.58925,3.48332e-14,0.114461,2.32739,1.35987,5.1806,-0.493964,2.55058
3.27,40,0,1.87753,6.61245,3.48332e-14,0.0965338,2.31248,1.35507,5.20597,-0.466575,2.52173
3.28,40,0,1.87841,6.6355,3.48332e-14,0.0785122,2.29789,1.35054,5.23104,-0.439067,2.4925
3.29,40,0,1.8791,6.65841,3.48332e-14,0.0604079,2.28361,1.34629,5.25582,-0.411456,2.46294
3.3,40,0,1.87962,6.68117,3.48332e-14,0.0422315,2.2696,1.34231,5.2803,-0.383756,2.43307
3.31,40,0,1.87995,6.7038,3.48332e-14,0.0239936,2.25585,1.33862,5.30448,-0.355985,2.40293
3.32,40,0,1.8801,6.72629,3.48332e-14,0.00570433,2.24233,1.33519,5.32836,-0.328155,2.37255
3.33,40,0,1.88006,6.74865,3.48332e-14,-0.0126271,2.22902,1.33205,5.35193,-0.30028,2.34197
3.34,40,0,1.87984,6.77087,3.48332e-14,-0.0309915,2.21589,1.32919,5.3752,-0.272374,2.31121
3.35,40,0,1.87944,6.79296,3.48332e-14,-0.0493802,2.20293,1.32661,5.39815,-0.244448,2.28032
3.36,40,0,1.87886,6.81493,3.48332e-14,-0.0677846,2.1901,1.3243,5.4208,-0.216514,2.24932
3.37,40,0,1.87809,6.83677,3.48332e-14,-0.0861968,2.17738,1.32228,5.44314,-0.188585,2.21826
3.38,40,0,1.87713,6.85848,3.48332e-14,-0.104609,2.16474,1.32053,5.46517,-0.160671,2.18717
3.39,40,0,1.87599,6.88006,3.48332e-14,-0.123012,2.15216,1.31906,5.48688,-0.132783,2.15609
3.4,40,0,1.87467,6.90152,3.48332e-14,-0.1414,2.13962,1.31787,5.50829,-0.104932,2.12505
3.41,40,0,1.87317,6.92285,3.48332e-14,-0.159764,2.12709,1.31696,5.52938,-0.0771285,2.09409
3.42,40,0,1.87148,6.94406,3.48332e-14,-0.178096,2.11455,1.31633,5.55017,-0.0493843,2.06324
3.43,40,0,1.8696,6.96515,3.48332e-14,-0.196389,2.10196,1.31598,5.57065,-0.0217099,2.03254
3.44,40,0,1.86755,6.9861,3.48332e-14,-0.214635,2.08931,1.3159,5.59082,0.00588343,2.00203
3.45,40,0,1.86531,7.00693,3.48332e-14,-0.232826,2.07657,1.31609,5.61069,0.0333842,1.97173
3.46,40,0,1.86289,7.02763,3.48332e-14,-0.250953,2.06371,1.31656,5.63026,0.0607805,1.94169
3.47,40,0,1.86029,7.0482,3.48332e-14,-0.269007,2.05073,1.31731,5.64953,0.0880601,1.91193
3.48,40,0,1.85751,7.06865,3.48332e-14,-0.28698,2.03758,1.31832,5.6685,0.11521,1.88249
3.49,40,0,1.85455,7.08895,3.48332e-14,-0.304863,2.02425,1.31961,5.68718,0.142217,1.8534
3.5,40,0,1.85142,7.10913,3.48332e-14,-0.322645,2.01072,1.32117,5.70557,0.169067,1.82469
3.51,40,0,1.8481,7.12917,3.48332e-14,-0.340316,1.99697,1.32299,5.72367,0.195744,1.79639
3.52,40,0,1.84461,7.14907,3.48332e-14,-0.357867,1.98297,1.32508,5.7415,0.222235,1.76852
3.53,40,0,1.84094,7.16883,3.48332e-14,-0.375285,1.96871,1.32744,5.75905,0.248522,1.74112
3.54,40,0,1.8371,7.18844,3.48332e-14,-0.392559,1.95417,1.33005,5.77633,0.274588,1.71421
3.55,40,0,1.83309,7.20791,3.48332e-14,-0.409677,1.93934,1.33293,5.79334,0.300416,1.68782
3.56,40,0,1.82891,7.22722,3.48332e-14,-0.426626,1.92418,1.33606,5.81009,0.325986,1.66196
3.57,40,0,1.82456,7.24639,3.48332e-14,-0.443393,1.9087,1.33945,5.82658,0.351279,1.63666
3.58,40,0,1.82004,7.26539,3.48332e-14,-0.459965,1.89287,1.34309,5.84282,0.376275,1.61194
3.59,40,0,1.81536,7.28424,3.48332e-14,-0.476326,1.87669,1.34697,5.85882,0.400952,1.58783
3.6,40,0,1.81052,7.30292,3.48332e-14,-0.492463,1.86013,1.35111,5.87459,0.425288,1.56432
3.61,40,0,1.80551,7.32144,3.48332e-14,-0.508359,1.8432,1.35548,5.89012,0.449259,1.54144
3.62,40,0,1.80035,7.33978,3.48332e-14,-0.524,1.82587,1.36009,5.90542,0.472843,1.51921
3.63,40,0,1.79503,7.35795,3.48332e-14,-0.539368,1.80815,1.36494,5.92051,0.496015,1.49763
3.64,40,0,1.78956,7.37594,3.48332e-14,-0.554447,1.79002,1.37001,5.93538,0.518749,1.47671
3.65,40,0,1.78394,7.39375,3.48332e-14,-0.56922,1.77149,1.37531,5.95005,0.54102,1.45645
3.66,40,0,1.77818,7.41137,3.48332e-14,-0.58367,1.75254,1.38083,5.96452,0.562802,1.43687
3.67,40,0,1.77227,7.42879,3.48332e-14,-0.597779,1.73318,1.38657,5.9788,0.584067,1.41796
3.68,40,0,1.76622,7.44602,3.48332e-14,-0.611529,1.71341,1.39251,5.99289,0.60479,1.39972
3.69,40,0,1.76004,7.46306,3.48332e-14,-0.624901,1.69322,1.39866,6.0068,0.624941,1.38215
3.7,40,0,1.75372,7.47988,3.48332e-14,-0.637879,1.67261,1.40501,6.02054,0.644495,1.36525
3.71,40,0,1.74728,7.4965,3.48332e-14,-0.650443,1.65161,1.41155,6.03411,0.663423,1.34901
3.72,40,0,1.74071,7.51291,3.48332e-14,-0.662576,1.63019,1.41828,6.04753,0.681697,1.33342
3.73,40,0,1.73403,7.5291,3.48332e-14,-0.67426,1.60839,1.42519,6.06079,0.699292,1.31847
3.74,40,0,1.72723,7.54507,3.48332e-14,-0.685476,1.5862,1.43227,6.07391,0.716178,1.30415
3.75,40,0,1.72032,7.56082,3.48332e-14,-0.696207,1.56363,1.43951,6.08689,0.732331,1.29043
3.76,40,0,1.71331,7.57633,3.48332e-14,-0.706436,1.5407,1.44691,6.09973,0.747724,1.2773
3.77,40,0,1.70619,7.59162,3.48332e-14,-0.716147,1.51742,1.45446,6.11244,0.76233,1.26474
3.78,40,0,1.69898,7.60667,3.48332e-14,-0.725322,1.49381,1.46216,6.12504,0.776127,1.25273
3.79,40,0,1.69169,7.62149,3.48332e-14,-0.733947,1.46987,1.46998,6.13751,0.78909,1.24124
3.8,40,0,1.68431,7.63606,3.48332e-14,-0.742006,1.44563,1.47794,6.14987,0.801197,1.23025
3.81,40,0,1.67685,7.65039,3.48332e-14,-0.749485,1.42111,1.48601,6.16213,0.812426,1.21972
3.82,40,0,1.66932,7.66448,3.48332e-14,-0.756371,1.39633,1.49418,6.17428,0.822758,1.20963
3.83,40,0,1.66172,7.67831,3.48332e-14,-0.762651,1.3713,1.50246,6.18633,0.832172,1.19995
3.84,40,0,1.65407,7.6919,3.48332e-14,-0.768314,1.34605,1.51083,6.19829,0.840653,1.19064
3.85,40,0,1.64636,7.70523,3.48332e-14,-0.773349,1.32061,1.51927,6.21016,0.848184,1.18167
3.86,40,0,1.6386,7.7183,3.48332e-14,-0.777747,1.29499,1.52779,6.22194,0.854752,1.17299
3.87,40,0,1.6308,7.73112,3.48332e-14,-0.7815,1.26923,1.53636,6.23363,0.860344,1.16458
3.88,40,0,1.62297,7.74368,3.48332e-14,-0.7846,1.24334,1.54499,6.24524,0.86495,1.1564
3.89,40,0,1.61511,7.75598,3.48332e-14,-0.787042,1.21735,1.55366,6.25677,0.868562,1.1484
3.9,40,0,1.60723,7.76801,3.48332e-14,-0.788822,1.19129,1.56236,6.26822,0.871172,1.14055
3.91,40,0,1.59934,7.77979,3.48332e-14,-0.789935,1.16518,1.57108,6.2796,0.872777,1.13281
3.92,40,0,1.59144,7.79131,3.48332e-14,-0.79038,1.13906,1.57981,6.29089,0.873373,1.12513
3.93,40,0,1.58353,7.80257,3.48332e-14,-0.790156,1.11295,1.58855,6.30211,0.87296,1.11748
3.94,40,0,1.57564,7.81356,3.48332e-14,-0.789264,1.08687,1.59727,6.31325,0.871539,1.10981
3.95,40,0,1.56775,7.82429,3.48332e-14,-0.787706,1.06086,1.60597,6.32432,0.869115,1.10209
3.96,40,0,1.55988,7.83477,3.48332e-14,-0.785485,1.03493,1.61465,6.33531,0.865692,1.09427
3.97,40,0,1.55204,7.84499,3.48332e-14,-0.782606,1.00912,1.62328,6.34622,0.861277,1.08632
3.98,40,0,1.54423,7.85494,3.48332e-14,-0.779074,0.983455,1.63187,6.35705,0.85588,1.07819
3.99,40,0,1.53646,7.86465,3.48332e-14,-0.774897,0.957954,1.6404,6.36779,0.849513,1.06985
4,40,0,1.52874,7.8741,3.48332e-14,-0.770083,0.932645,1.64885,6.37845,0.842187,1.06126
4.01,40,0,1.52107,7.88329,3.48332e-14,-0.764641,0.907551,1.65724,6.38903,0.833918,1.05239
4.02,40,0,1.51345,7.89224,3.48332e-14,-0.758581,0.882696,1.66553,6.39951,0.824722,1.0432
4.03,40,0,1.5059,7.90094,3.48332e-14,-0.751916,0.858101,1.67373,6.4099,0.814617,1.03365
4.04,40,0,1.49841,7.9094,3.48332e-14,-0.744658,0.833787,1.68182,6.42019,0.803622,1.02372
4.05,40,0,1.49101,7.91761,3.48332e-14,-0.736819,0.809774,1.68979,6.43039,0.791757,1.01338
4.06,40,0,1.48368,7.92559,3.48332e-14,-0.728415,0.786082,1.69765,6.44047,0.779046,1.00259
4.07,40,0,1.47644,7.93333,3.48332e-14,-0.71946,0.762727,1.70537,6.45045,0.76551,0.991331
4.08,40,0,1.46929,7.94083,3.48332e-14,-0.70997,0.739725,1.71295,6.46031,0.751174,0.979581
4.09,40,0,1.46224,7.94812,3.48332e-14,-0.699962,0.717092,1.72039,6.47005,0.736063,0.967314
4.1,40,0,1.4553,7.95517,3.48332e-14,-0.689452,0.694841,1.72767,6.47966,0.720203,0.954512
4.11,40,0,1.44846,7.96201,3.48332e-14,-0.678457,0.672984,1.73479,6.48914,0.703619,0.941154
4.12,40,0,1.44173,7.96863,3.48332e-14,-0.666995,0.651532,1.74174,6.49849,0.686339,0.927226
4.13,40,0,1.43512,7.97503,3.48332e-14,-0.655084,0.630493,1.74851,6.50769,0.66839,0.912714
4.14,40,0,1.42863,7.98123,3.48332e-14,-0.642743,0.609875,1.7551,6.51675,0.6498,0.897606
4.15,40,0,1.42227,7.98723,3.48332e-14,-0.629989,0.589684,1.76151,6.52565,0.630597,0.881893
4.16,40,0,1.41603,7.99302,3.48332e-14,-0.616841,0.569924,1.76771,6.53439,0.610808,0.865567
4.17,40,0,1.40993,7.99862,3.48332e-14,-0.603318,0.550598,1.77372,6.54297,0.59046,0.848625
4.18,40,0,1.40397,8.00403,3.48332e-14,-0.589437,0.531709,1.77952,6.55137,0.569583,0.831062
4.19,40,0,1.39815,8.00925,3.48332e-14,-0.575217,0.513254,1.78511,6.55959,0.548203,0.81288
4.2,40,0,1.39247,8.01429,3.48332e-14,-0.560675,0.495235,1.79048,6.56763,0.526346,0.79408
4.21,40,0,1.38694,8.01916,3.48332e-14,-0.54583,0.477646,1.79563,6.57548,0.504041,0.774666
4.22,40,0,1.38155,8.02385,3.48332e-14,-0.530699,0.460483,1.80056,6.58313,0.481312,0.754644
4.23,40,0,1.37632,8.02836,3.48332e-14,-0.515299,0.443742,1.80525,6.59057,0.458186,0.734023
4.24,40,0,1.37125,8.03272,3.48332e-14,-0.499646,0.427414,1.80972,6.59781,0.434687,0.712811
4.25,40,0,1.36633,8.03691,3.48332e-14,-0.483758,0.411491,1.81394,6.60483,0.410839,0.691022
4.26,40,0,1.36158,8.04095,3.48332e-14,-0.467649,0.395963,1.81793,6.61163,0.386667,0.66867
4.27,40,0,1.35698,8.04483,3.48332e-14,-0.451334,0.38082,1.82168,6.61821,0.362192,0.64577
4.28,40,0,1.35255,8.04856,3.48332e-14,-0.43483,0.366048,1.82517,6.62455,0.337437,0.622339
4.29,40,0,1.34829,8.05215,3.48332e-14,-0.418149,0.351636,1.82842,6.63066,0.312423,0.598397
4.3,40,0,1.34419,8.0556,3.48332e-14,-0.401306,0.337567,1.83142,6.63652,0.287169,0.573964
4.31,40,0,1.34026,8.0589,3.48332e-14,-0.384314,0.323828,1.83416,6.64214,0.261696,0.549063
4.32,40,0,1.3365,8.06207,3.48332e-14,-0.367186,0.310401,1.83665,6.6475,0.236022,0.523717
4.33,40,0,1.33292,8.06511,3.48332e-14,-0.349933,0.297269,1.83888,6.65261,0.210165,0.49795
4.34,40,0,1.3295,8.06802,3.48332e-14,-0.332568,0.284415,1.84086,6.65746,0.184142,0.471789
4.35,40,0,1.32627,8.0708,3.48332e-14,-0.315101,0.271819,1.84257,6.66205,0.157969,0.445261
4.36,40,0,1.3232,8.07345,3.48332e-14,-0.297543,0.259462,1.84401,6.66636,0.131662,0.418395
4.37,40,0,1.32032,8.07599,3.48332e-14,-0.279905,0.247324,1.8452,6.67041,0.105235,0.391218
4.38,40,0,1.31761,8.0784,3.48332e-14,-0.262197,0.235383,1.84612,6.67419,0.0787035,0.363762
4.39,40,0,1.31507,8.08069,3.48332e-14,-0.244427,0.223619,1.84677,6.67769,0.0520801,0.336056
4.4,40,0,1.31272,8.08287,3.48332e-14,-0.226604,0.21201,1.84716,6.68091,0.0253782,0.308133
4.41,40,0,1.31054,8.08493,3.48332e-14,-0.208739,0.200533,1.84728,6.68385,-0.00138942,0.280025
4.42,40,0,1.30854,8.08688,3.48332e-14,-0.190838,0.189165,1.84713,6.68651,-0.0282104,0.251763
4.43,40,0,1.30672,8.08872,3.48332e-14,-0.172911,0.177884,1.84671,6.68889,-0.0550727,0.223382
4.44,40,0,1.30508,8.09044,3.48332e-14,-0.154965,0.166667,1.84603,6.69098,-0.0819642,0.194914
4.45,40,0,1.30362,8.09205,3.48332e-14,-0.137009,0.155491,1.84508,6.69278,-0.108873,0.166393
4.46,40,0,1.30234,8.09355,3.48332e-14,-0.11905,0.144331,1.84385,6.69431,-0.135787,0.137852
4.47,40,0,1.30124,8.09494,3.48332e-14,-0.101096,0.133165,1.84236,6.69554,-0.162694,0.109327
4.48,40,0,1.30032,8.09621,3.48332e-14,-0.0831553,0.121969,1.8406,6.69649,-0.18958,0.0808517
4.49,40,0,1.29958,8.09738,3.48332e-14,-0.0652355,0.11072,1.83857,6.69716,-0.216433,0.0524598
4.5,40,0,1.29902,8.09843,3.48332e-14,-0.047345,0.0993957,1.83627,6.69754,-0.243238,0.0241861
4.51,40,0,1.29863,8.09937,3.48332e-14,-0.029492,0.0879726,1.8337,6.69764,-0.269983,-0.00393533
4.52,40,0,1.29843,8.10019,3.48332e-14,-0.0116852,0.0764289,1.83087,6.69746,-0.296652,-0.0318707
4.53,40,0,1.2984,8.10089,3.48332e-14,0.00606655,0.0647427,1.82777,6.69701,-0.323231,-0.0595867
4.54,40,0,1.29855,8.10148,3.48332e-14,0.023754,0.0528925,1.82441,6.69627,-0.349704,-0.0870506
4.55,40,0,1.29887,8.10195,3.48332e-14,0.0413675,0.0408576,1.82078,6.69527,-0.376057,-0.114231
4.56,40,0,1.29938,8.1023,3.48332e-14,0.0588968,0.0286174,1.81688,6.69399,-0.402273,-0.141095
4.57,40,0,1.30005,8.10252,3.48332e-14,0.0763314,0.0161524,1.81273,6.69245,-0.428335,-0.167614
4.58,40,0,1.3009,8.10262,3.48332e-14,0.0936601,0.00344355,1.80832,6.69064,-0.454227,-0.193758
4.59,40,0,1.30193,8.10259,3.48332e-14,0.110871,-0.00952732,1.80365,6.68858,-0.47993,-0.219499
4.6,40,0,1.30312,8.10243,3.48332e-14,0.127953,-0.0227776,1.79872,6.68625,-0.505426,-0.244809
4.61,40,0,1.30448,8.10213,3.48332e-14,0.144894,-0.0363237,1.79354,6.68368,-0.530695,-0.269664
4.62,40,0,1.30602,8.1017,3.48332e-14,0.161679,-0.0501812,1.78811,6.68086,-0.555719,-0.294038
4.63,40,0,1.30772,8.10112,3.48332e-14,0.178296,-0.0643647,1.78242,6.67781,-0.580476,-0.317908
4.64,40,0,1.30958,8.10041,3.48332e-14,0.19473,-0.0788878,1.7765,6.67451,-0.604946,-0.341255
4.65,40,0,1.31161,8.09954,3.48332e-14,0.210968,-0.0937629,1.77033,6.67099,-0.629106,-0.364058
4.66,40,0,1.3138,8.09853,3.48332e-14,0.226994,-0.109001,1.76391,6.66723,-0.652933,-0.386299
4.67,40,0,1.31615,8.09736,3.48332e-14,0.242793,-0.124613,1.75727,6.66327,-0.676405,-0.407962
4.68,40,0,1.31866,8.09603,3.48332e-14,0.258349,-0.140607,1.75039,6.65908,-0.699497,-0.429034
4.69,40,0,1.32132,8.09454,3.48332e-14,0.273646,-0.15699,1.74328,6.65469,-0.722186,-0.449502
4.7,40,0,1.32413,8.09289,3.48332e-14,0.288667,-0.17377,1.73594,6.6501,-0.744446,-0.469357
4.71,40,0,1.32709,8.09106,3.48332e-14,0.303395,-0.190951,1.72839,6.64531,-0.766252,-0.48859
4.72,40,0,1.3302,8.08906,3.48332e-14,0.317813,-0.208536,1.72062,6.64033,-0.787578,-0.507196
4.73,40,0,1.33345,8.08689,3.48332e-14,0.331903,-0.226527,1.71264,6.63517,-0.808398,-0.525171
4.74,40,0,1.33684,8.08453,3.48332e-14,0.345648,-0.244925,1.70445,6.62984,-0.828685,-0.542514
4.75,40,0,1.34036,8.08198,3.48332e-14,0.35903,-0.26373,1.69606,6.62433,-0.848413,-0.559226
4.76,40,0,1.34402,8.07925,3.48332e-14,0.37203,-0.282938,1.68748,6.61866,-0.867556,-0.57531
4.77,40,0,1.3478,8.07632,3.48332e-14,0.384632,-0.302546,1.67871,6.61284,-0.886087,-0.59077
4.78,40,0,1.35171,8.07319,3.48332e-14,0.396816,-0.322549,1.66976,6.60686,-0.90398,-0.605616
4.79,40,0,1.35574,8.06986,3.48332e-14,0.408566,-0.34294,1.66063,6.60073,-0.921208,-0.619857
4.8,40,0,1.35988,8.06632,3.48332e-14,0.419863,-0.36371,1.65134,6.59447,-0.937745,-0.633504
4.81,40,0,1.36414,8.06258,3.48332e-14,0.43069,-0.38485,1.64188,6.58807,-0.953567,-0.646573
4.82,40,0,1.36849,8.05862,3.48332e-14,0.441031,-0.406348,1.63227,6.58155,-0.968647,-0.65908
4.83,40,0,1.37296,8.05445,3.48332e-14,0.450868,-0.428192,1.62251,6.5749,-0.982963,-0.671043
4.84,40,0,1.37751,8.05005,3.48332e-14,0.460186,-0.450369,1.61261,6.56814,-0.996491,-0.682484
4.85,40,0,1.38216,8.04543,3.48332e-14,0.468969,-0.472862,1.60258,6.56126,-1.00921,-0.693424
4.86,40,0,1.38689,8.04058,3.48332e-14,0.477203,-0.495656,1.59243,6.55428,-1.02109,-0.70389
4.87,40,0,1.3917,8.03551,3.48332e-14,0.484873,-0.518732,1.58216,6.5472,-1.03213,-0.713906
4.88,40,0,1.39659,8.0302,3.48332e-14,0.491966,-0.542072,1.57178,6.54002,-1.04229,-0.723502
4.89,40,0,1.40154,8.02466,3.48332e-14,0.498469,-0.565655,1.56131,6.53274,-1.05156,-0.732707
4.9,40,0,1.40655,8.01888,3.48332e-14,0.504372,-0.589462,1.55076,6.52537,-1.05993,-0.741552
4.91,40,0,1.41163,8.01286,3.48332e-14,0.509663,-0.613469,1.54012,6.51792,-1.06737,-0.75007
4.92,40,0,1.41675,8.0066,3.48332e-14,0.514333,-0.637654,1.52941,6.51038,-1.07388,-0.758296
4.93,40,0,1.42191,8.0001,3.48332e-14,0.518374,-0.661994,1.51864,6.50277,-1.07945,-0.766263
4.94,40,0,1.42711,7.99336,3.48332e-14,0.521779,-0.686465,1.50782,6.49507,-1.08406,-0.774009
4.95,40,0,1.43234,7.98636,3.48332e-14,0.524541,-0.711042,1.49696,6.4873,-1.0877,-0.78157
4.96,40,0,1.4376,7.97913,3.48332e-14,0.526655,-0.735699,1.48607,6.47945,-1.09038,-0.788984
4.97,40,0,1.44288,7.97164,3.48332e-14,0.528118,-0.760412,1.47516,6.47153,-1.09208,-0.796288
4.98,40,0,1.44816,7.96391,3.48332e-14,0.528928,-0.785154,1.46423,6.46354,-1.0928,-0.803521
